Id,Label,timeset,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,modularity_class,pageranks,componentnumber,strongcompnum,clustering,eigencentrality
220017340,,,0,2,2,0,2,2,1,1,1,0,0,0.000118,53,0.000142,1,1330,0,0
225423410,,,0,1,1,0,2,2,1,1,1,0,0,0.000112,53,0.000142,1,1331,0,0
2332333017,,,0,3,3,0,3,3,1,1,1,0,0,0.000133,53,0.000142,1,1332,0,0
245686382,,,0,1,1,0,1,1,1,1,1,0,0,0.000112,53,0.000142,1,1333,0,0
27227763,,,0,2,2,0,2,2,1,1,1,0,0,0.000118,53,0.000142,1,1334,0,0
3090754347,,,0,1,1,0,1,1,1,1,1,0,0,0.000112,53,0.000142,1,1335,0,0
3387292427,,,0,2,2,0,2,2,1,1,1,0,0,0.000149,53,0.000142,1,1336,0,0
37438947,,,0,1,1,0,2,2,1,1,1,0,0,0.000112,53,0.000142,1,1337,0,0
377293152,,,0,2,2,0,2,2,1,1,1,0,0,0.00012,53,0.000142,1,1338,0,0
3873997223,,,0,1,1,0,1,1,1,1,1,0,0,0.000112,53,0.000142,1,1339,0,0
423475591,,,0,1,1,0,1,1,1,1,1,0,0,0.000112,53,0.000142,1,1340,0,0
44191966,,,0,1,1,0,1,1,1,1,1,0,0,0.000112,53,0.000142,1,1341,0,0
4878027389,,,0,2,2,0,2,2,1,1,1,0,0,0.000112,53,0.000142,1,1343,0,0
54500371,,,0,1,1,0,1,1,1,1,1,0,0,0.000112,53,0.000142,1,1344,0,0
67401154,,,0,1,1,0,1,1,1,1,1,0,0,0.000112,53,0.000142,1,1345,0,0
714050232,,,0,1,1,0,1,1,1,1,1,0,0,0.000112,53,0.000142,1,1346,0,0
775938072,,,0,2,2,0,2,2,1,1,1,0,0,0.033473,53,0.000142,1,1347,0,0
784753218370830336,,,0,1,1,0,1,1,1,1,1,0,0,0.000112,53,0.000142,1,1348,0,0
803250600431484928,,,0,1,1,0,2,2,1,1,1,0,0,0.000112,53,0.000142,1,1349,0,0
883247276495392768,,,0,5,5,0,8,8,1,1,1,0,0,0.000125,53,0.000142,1,1352,0,0
905778485725159424,,,0,2,2,0,2,2,1,1,1,0,0,0.000112,53,0.000142,1,1354,0,0
817842489814118401,,,0,4,4,0,4,4,1,1,1,0,0,0.034689,134,0.000142,1,1356,0,0
daspunkt,,,1,0,1,1,0,1,0,0,0,0,0.001855,0,134,0.000172,1,1355,0,0.004405
3708458837,,,0,1,1,0,1,1,1,1,1,0,0,0,54,0.000142,54,1358,0,0
davinciyoutube,,,1,0,1,1,0,1,0,0,0,0,0,0,54,0.000262,54,1357,0,0.004405
901875885460074496,,,0,1,1,0,1,1,1,1,1,0,0,0,55,0.000142,55,1360,0,0
