Id,Label,timeset,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,modularity_class,pageranks,componentnumber,strongcompnum
719051806744178688,,,0,86,86,0,180,180,1,1,1,0,0,0.065143,17,0.000021,0,1259
796633003275538432,,,0,6,6,0,7,7,1,1,1,0,0,0.006718,17,0.000021,0,1260
887334582634328065,,,0,97,97,0,354,354,1,1,1,0,0,0.07342,17,0.000021,0,1267
1033357825,,,0,12,12,0,13,13,1,1,1,0,0,0.000128,294,0.000021,0,1273
1410_berlin,,,5,0,5,5,0,5,0,0,0,0,0.000007,0,294,0.000035,0,1272
18870823,,,0,5,5,0,5,5,1,1,1,0,0,0.000034,294,0.000021,0,1274
528884255,,,0,3,3,0,3,3,1,1,1,0,0,0.000053,294,0.000021,0,1275
727998787646590976,,,0,5,5,0,5,5,1,1,1,0,0,0.000084,294,0.000021,0,1276
733179702341406720,,,0,36,36,0,50,50,1,1,1,0,0,0.000291,294,0.000021,0,1283
108610097,,,0,5,5,0,5,5,1,1,1,0,0,0.000011,294,0.000021,0,1284
161of,,,66,0,66,75,0,75,0,0,0,0,0.000162,0,294,0.000418,0,153
1140268746,,,0,1,1,0,1,1,1,1,1,0,0,0.000002,294,0.000021,0,1285
1146028123,,,0,1,1,0,1,1,1,1,1,0,0,0.000002,294,0.000021,0,1286
134787605,,,0,27,27,0,39,39,1,1,1,0,0,0.000104,294,0.000021,0,1298
13688272,,,0,1,1,0,1,1,1,1,1,0,0,0.000002,294,0.000021,0,1299
138848359,,,0,38,38,0,49,49,1,1,1,0,0,0.000447,294,0.000021,0,1304
14601095,,,0,16,16,0,17,17,1,1,1,0,0,0.000179,294,0.000021,0,1305
14762704,,,0,1,1,0,1,1,1,1,1,0,0,0.000002,294,0.000021,0,1306
1513542372,,,0,2,2,0,2,2,1,1,1,0,0,0.000046,294,0.000021,0,1308
15252968,,,0,26,26,0,42,42,1,1,1,0,0,0.000394,294,0.000021,0,1312
1575069198,,,0,1,1,0,1,1,1,1,1,0,0,0.000002,294,0.000021,0,1313
198271486,,,0,14,14,0,18,18,1,1,1,0,0,0.000236,294,0.000021,0,1317
2245815938,,,0,4,4,0,6,6,1,1,1,0,0,0.000016,294,0.000021,0,1318
2250035412,,,0,73,73,0,130,130,1,1,1,0,0,0.001084,294,0.000021,0,1335
2377385888,,,0,1,1,0,1,1,1,1,1,0,0,0.000002,294,0.000021,0,1336
23937969,,,0,3,3,0,7,7,1,1,1,0,0,0.000042,294,0.000021,0,1337
249620286,,,0,16,16,0,16,16,1,1,1,0,0,0.000113,294,0.000021,0,1339
264710015,,,0,5,5,0,5,5,1,1,1,0,0,0.000112,294,0.000021,0,1341
267222689,,,0,1,1,0,1,1,1,1,1,0,0,0.000002,294,0.000021,0,1342
2879671079,,,0,4,4,0,4,4,1,1,1,0,0,0.00001,294,0.000021,0,1343
2934042720,,,0,1,1,0,1,1,1,1,1,0,0,0.000002,294,0.000021,0,1344
2969322454,,,0,6,6,0,10,10,1,1,1,0,0,0.000106,294,0.000021,0,1346
3007137093,,,0,9,9,0,9,9,1,1,1,0,0,0.000139,294,0.000021,0,1347
3023081457,,,0,1,1,0,1,1,1,1,1,0,0,0.000002,294,0.000021,0,1348
31865847,,,0,3,3,0,3,3,1,1,1,0,0,0.000041,294,0.000021,0,1350
3206391141,,,0,2,2,0,4,4,1,1,1,0,0,0.000002,294,0.000021,0,1352
3364227808,,,0,5,5,0,7,7,1,1,1,0,0,0.000039,294,0.000021,0,1353
3436977982,,,0,3,3,0,3,3,1,1,1,0,0,0.000014,294,0.000021,0,1354
3437289317,,,0,2,2,0,2,2,1,1,1,0,0,0.000002,294,0.000021,0,1355
3438043463,,,0,9,9,0,9,9,1,1,1,0,0,0.000048,294,0.000021,0,1357
358665130,,,0,36,36,0,52,52,1,1,1,0,0,0.000509,294,0.000021,0,1365
374483612,,,0,42,42,0,57,57,1,1,1,0,0,0.00029,294,0.000021,0,1372
393322260,,,0,2,2,0,2,2,1,1,1,0,0,0.000022,294,0.000021,0,1373
4928358275,,,0,2,2,0,2,2,1,1,1,0,0,0.000002,294,0.000021,0,1374
52038664,,,0,4,4,0,4,4,1,1,1,0,0,0.000007,294,0.000021,0,1375
545022899,,,0,20,20,0,32,32,1,1,1,0,0,0.000563,294,0.000021,0,1376
54747537,,,0,55,55,0,75,75,1,1,1,0,0,0.000918,294,0.000021,0,1389
580000094,,,0,25,25,0,31,31,1,1,1,0,0,0.000345,294,0.000021,0,1394
582695789,,,0,11,11,0,12,12,1,1,1,0,0,0.000123,294,0.000021,0,1396
617275445,,,0,13,13,0,15,15,1,1,1,0,0,0.000184,294,0.000021,0,1397
68367867,,,0,2,2,0,2,2,1,1,1,0,0,0.000004,294,0.000021,0,1398
720335854686879744,,,0,1,1,0,1,1,1,1,1,0,0,0.000002,294,0.000021,0,1399
733576813243301888,,,0,53,53,0,88,88,1,1,1,0,0,0.000427,294,0.000021,0,1408
756463163881754625,,,0,23,23,0,36,36,1,1,1,0,0,0.000311,294,0.000021,0,1412
769960641822134272,,,0,3,3,0,4,4,1,1,1,0,0,0.000005,294,0.000021,0,1413
777578360855752704,,,0,2,2,0,2,2,1,1,1,0,0,0.000003,294,0.000021,0,1414
78436225,,,0,31,31,0,32,32,1,1,1,0,0,0.000513,294,0.000021,0,1418
791717046232965120,,,0,1,1,0,1,1,1,1,1,0,0,0.000002,294,0.000021,0,1419
801476435277971456,,,0,55,55,0,64,64,1,1,1,0,0,0.000561,294,0.000021,0,1430
811093269073526784,,,0,100,100,0,233,233,1,1,1,0,0,0.001023,294,0.000021,0,1447
819993558992166913,,,0,1,1,0,1,1,1,1,1,0,0,0.000002,294,0.000021,0,1448
829731041397112832,,,0,1,1,0,1,1,1,1,1,0,0,0.000002,294,0.000021,0,1449
847319797,,,0,2,2,0,2,2,1,1,1,0,0,0.000004,294,0.000021,0,1450
847420035291242500,,,0,18,18,0,19,19,1,1,1,0,0,0.000449,294,0.000021,0,1454
856995163381608448,,,0,2,2,0,2,2,1,1,1,0,0,0.000039,294,0.000021,0,1455
864505124550574080,,,0,5,5,0,5,5,1,1,1,0,0,0.00001,294,0.000021,0,1456
876614752524533762,,,0,8,8,0,9,9,1,1,1,0,0,0.000122,294,0.000021,0,1458
882713033239343105,,,0,1,1,0,1,1,1,1,1,0,0,0.000002,294,0.000021,0,1459
894573109,,,0,24,24,0,26,26,1,1,1,0,0,0.00035,294,0.000021,0,1461
935413735,,,0,32,32,0,40,40,1,1,1,0,0,0.000828,294,0.000021,0,1465
714802258798579712,,,0,8,8,0,8,8,1,1,1,0,0,0.000089,294,0.000021,0,1469
19_adrian_97,,,1,0,1,1,0,1,0,0,0,0,0.000001,0,294,0.000023,0,1468
481666754,,,0,8,8,0,8,8,1,1,1,0,0,0.000114,294,0.000021,0,1473
1904online,,,1,0,1,1,0,1,0,0,0,0,0.000001,0,294,0.000023,0,1472
1608214562,,,0,2,2,0,2,2,1,1,1,0,0,0.000001,294,0.000021,0,1475
1984reload,,,2,0,2,2,0,2,0,0,0,0,0.000006,0,294,0.00003,0,1474
3375860590,,,0,25,25,0,30,30,1,1,1,0,0,0.000527,294,0.000021,0,1480
1a_entrepreneur,,,4,0,4,4,0,4,0,0,0,0,0.000009,0,294,0.000048,0,310
3365528357,,,0,1,1,0,1,1,1,1,1,0,0,0,294,0.000021,0,1481
66214287,,,0,2,2,0,2,2,1,1,1,0,0,0.000013,294,0.000021,0,1482
4880957920,,,0,1,1,0,1,1,1,1,1,0,0,0,5,0.000021,6,1484
1xklaudius,,,1,0,1,1,0,1,0,0,0,0,0,0,5,0.000038,6,1483
66088566,,,0,2,2,0,3,3,1,1,1,0,0,0,294,0.000021,0,1487
2000olli,,,2,0,2,3,0,3,0,0,0,0,0.000001,0,294,0.000034,0,1486
783356393764028416,,,0,10,10,0,10,10,1,1,1,0,0,0.000049,294,0.000021,0,1493
169902928,,,0,5,5,0,5,5,1,1,1,0,0,0.006171,17,0.000021,0,1494
2017_afdwaehlen,,,32,0,32,45,0,45,0,0,0,0,0.013468,0,17,0.000056,0,554
185648300,,,0,37,37,0,90,90,1,1,1,0,0,0.053013,17,0.000021,0,1495
2535401947,,,0,33,33,0,80,80,1,1,1,0,0,0.032175,17,0.000021,0,1496
2757104181,,,0,14,14,0,25,25,1,1,1,0,0,0.025411,17,0.000021,0,1497
279658823,,,0,33,33,0,61,61,1,1,1,0,0,0.029647,17,0.000021,0,1500
2886760553,,,0,46,46,0,171,171,1,1,1,0,0,0.042789,17,0.000021,0,1501
3036137385,,,0,36,36,0,55,55,1,1,1,0,0,0.043947,17,0.000021,0,1502
3053231578,,,0,37,37,0,63,63,1,1,1,0,0,0.038502,17,0.000021,0,1506
3307234695,,,0,19,19,0,51,51,1,1,1,0,0,0.022677,17,0.000021,0,1507
34053839,,,0,49,49,0,117,117,1,1,1,0,0,0.055051,17,0.000021,0,1508
3427951089,,,0,57,57,0,156,156,1,1,1,0,0,0.062576,17,0.000021,0,1510
3435798599,,,0,27,27,0,83,83,1,1,1,0,0,0.03051,17,0.000021,0,1511
4228788018,,,0,69,69,0,163,163,1,1,1,0,0,0.060836,17,0.000021,0,1514
540299562,,,0,13,13,0,23,23,1,1,1,0,0,0.026588,17,0.000021,0,1515
713366115779551232,,,0,32,32,0,97,97,1,1,1,0,0,0.036701,17,0.000021,0,1517
719954820245950464,,,0,20,20,0,50,50,1,1,1,0,0,0.026255,17,0.000021,0,1518
719975730784956416,,,0,32,32,0,97,97,1,1,1,0,0,0.034766,17,0.000021,0,1519
722734226362253312,,,0,63,63,0,104,104,1,1,1,0,0,0.05624,17,0.000021,0,1524
744588979962580992,,,0,17,17,0,70,70,1,1,1,0,0,0.017315,17,0.000021,0,1525
746423804289679360,,,0,22,22,0,71,71,1,1,1,0,0,0.019784,17,0.000021,0,1526
746426877410107392,,,0,20,20,0,73,73,1,1,1,0,0,0.019815,17,0.000021,0,1527
900239547635822592,,,0,49,49,0,89,89,1,1,1,0,0,0.049349,17,0.000021,0,1529
909519441012150273,,,0,1,1,0,1,1,1,1,1,0,0,0.000157,17,0.000021,0,1530
910256081192062976,,,0,7,7,0,7,7,1,1,1,0,0,0.010476,17,0.000021,0,1531
911310304553979906,,,0,9,9,0,11,11,1,1,1,0,0,0.006008,17,0.000021,0,1534
911524062450667520,,,0,20,20,0,25,25,1,1,1,0,0,0.029557,17,0.000021,0,1536
911653953464684544,,,0,11,11,0,12,12,1,1,1,0,0,0.012461,17,0.000021,0,1537
1004097176,,,0,4,4,0,4,4,1,1,1,0,0,0.000136,294,0.000021,0,1540
24mmjournalism,,,44,0,44,58,0,58,0,0,0,0,0.000091,0,294,0.000224,0,659
1303831124,,,0,19,19,0,33,33,1,1,1,0,0,0.000315,294,0.000021,0,1545
15483126,,,0,8,8,0,8,8,1,1,1,0,0,0.000055,294,0.000021,0,1546
155647562,,,0,8,8,0,8,8,1,1,1,0,0,0.000103,294,0.000021,0,1547
194935093,,,0,3,3,0,3,3,1,1,1,0,0,0.000029,294,0.000021,0,1548
222041764,,,0,17,17,0,20,20,1,1,1,0,0,0.0003,294,0.000021,0,1552
2427771371,,,0,2,2,0,3,3,1,1,1,0,0,0.000001,294,0.000021,0,1553
247280008,,,0,9,9,0,11,11,1,1,1,0,0,0.000228,294,0.000021,0,1554
258132838,,,0,9,9,0,12,12,1,1,1,0,0,0.000029,294,0.000021,0,1556
2615305706,,,0,8,8,0,8,8,1,1,1,0,0,0.000041,294,0.000021,0,1559
2640580776,,,0,2,2,0,2,2,1,1,1,0,0,0.000015,294,0.000021,0,1560
267461928,,,0,2,2,0,2,2,1,1,1,0,0,0.000001,294,0.000021,0,1562
2741964289,,,0,21,21,0,31,31,1,1,1,0,0,0.000445,294,0.000021,0,1563
2745229679,,,0,18,18,0,20,20,1,1,1,0,0,0.000199,294,0.000021,0,1564
2745330185,,,0,6,6,0,7,7,1,1,1,0,0,0.000037,294,0.000021,0,1565
275592445,,,0,9,9,0,9,9,1,1,1,0,0,0.000054,294,0.000021,0,1569
2776064484,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,294,0.000021,0,1570
2941978445,,,0,16,16,0,21,21,1,1,1,0,0,0.000324,294,0.000021,0,1571
3305087134,,,0,5,5,0,7,7,1,1,1,0,0,0.000013,294,0.000021,0,1572
3622763115,,,0,10,10,0,10,10,1,1,1,0,0,0.000048,294,0.000021,0,1574
408330487,,,0,16,16,0,18,18,1,1,1,0,0,0.000274,294,0.000021,0,1577
47433235,,,0,6,6,0,6,6,1,1,1,0,0,0.000033,294,0.000021,0,1579
483235862,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,294,0.000021,0,1580
4835590361,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,294,0.000021,0,1581
4887509297,,,0,2,2,0,2,2,1,1,1,0,0,0.000001,294,0.000021,0,1582
53152287,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,294,0.000021,0,1583
705053093638115328,,,0,3,3,0,3,3,1,1,1,0,0,0.00004,294,0.000021,0,1584
717708601129836544,,,0,2,2,0,4,4,1,1,1,0,0,0.000001,294,0.000021,0,1585
750342620069724160,,,0,5,5,0,5,5,1,1,1,0,0,0.000021,294,0.000021,0,1586
754005538875252736,,,0,8,8,0,11,11,1,1,1,0,0,0.000036,294,0.000021,0,1587
782349601059790848,,,0,5,5,0,6,6,1,1,1,0,0,0.000015,294,0.000021,0,1590
827966587470827520,,,0,10,10,0,11,11,1,1,1,0,0,0.000228,294,0.000021,0,1592
833767281398263809,,,0,3,3,0,3,3,1,1,1,0,0,0.000007,294,0.000021,0,1593
836658403195834368,,,0,6,6,0,7,7,1,1,1,0,0,0.000019,294,0.000021,0,1595
817024026707132417,,,0,14,14,0,16,16,1,1,1,0,0,0.000442,294,0.000021,0,1597
3futrunnun17,,,1,0,1,1,0,1,0,0,0,0,0.000005,0,294,0.000022,0,1596
431451643,,,0,2,2,0,2,2,1,1,1,0,0,0,294,0.000021,0,1600
3te_generation,,,2,0,2,3,0,3,0,0,0,0,0.000001,0,294,0.000041,0,1599
561075981,,,0,2,2,0,3,3,1,1,1,0,0,0.000055,294,0.000021,0,1601
1453575974,,,0,7,7,0,29,29,1,1,1,0,0,0.005201,17,0.000021,0,1602
451_grad,,,4,0,4,4,0,4,0,0,0,0,0.000066,0,17,0.000062,0,913
2561586612,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,17,0.000021,0,1603
871293586633109504,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,17,0.000021,0,1604
19590930,,,0,26,26,0,29,29,1,1,1,0,0,0.000503,294,0.000021,0,1608
5tanco,,,1,0,1,1,0,1,0,0,0,0,0.000006,0,294,0.000021,0,1607
1257753662,,,0,1,1,0,1,1,1,1,1,0,0,0,294,0.000021,0,1610
5y5t3m_3rr0r,,,5,0,5,7,0,7,0,0,0,0,0.000038,0,294,0.000057,0,1609
274477354,,,0,3,3,0,3,3,1,1,1,0,0,0.00003,294,0.000021,0,1611
68112791,,,0,3,3,0,3,3,1,1,1,0,0,0.000005,294,0.000021,0,1613
726364147571671040,,,0,24,24,0,34,34,1,1,1,0,0,0.000459,294,0.000021,0,1617
816755102715408389,,,0,3,3,0,3,3,1,1,1,0,0,0.002808,17,0.000021,0,1618
78caritas,,,1,0,1,1,0,1,0,0,0,0,0.000001,0,294,0.000022,0,1271
2657835857,,,0,7,7,0,7,7,1,1,1,0,0,0.009104,17,0.000021,0,1619
a_nicht_nichta,,,4,0,4,4,0,4,0,0,0,0,0.002109,0,17,0.000024,0,634
79407921,,,0,17,17,0,25,25,1,1,1,0,0,0.029201,17,0.000021,0,1620
1496701416,,,0,3,3,0,3,3,1,1,1,0,0,0.000003,294,0.000021,0,1622
a_obeck,,,2,0,2,2,0,2,0,0,0,0,0.000002,0,294,0.000027,0,1621
578307521,,,0,28,28,0,30,30,1,1,1,0,0,0.000189,294,0.000021,0,1629
3021258574,,,0,1,1,0,1,1,1,1,1,0,0,0,6,0.000021,7,1631
a_ozkok,,,2,0,2,2,0,2,0,0,0,0,0,0,6,0.000056,7,1630
3373146857,,,0,1,1,0,1,1,1,1,1,0,0,0,6,0.000021,7,1632
1263990463,,,0,35,35,0,51,51,1,1,1,0,0,0.039596,17,0.000021,0,1636
aangelo_ge,,,2,0,2,5,0,5,0,0,0,0,0.00116,0,17,0.000022,0,1635
2997491712,,,0,58,58,0,124,124,1,1,1,0,0,0.060118,17,0.000021,0,1639
36902157,,,0,3,3,0,3,3,1,1,1,0,0,0,294,0.000021,0,1643
abanskreuz,,,1,0,1,1,0,1,0,0,0,0,0,0,294,0.000027,0,1642
299357728,,,0,55,55,0,104,104,1,1,1,0,0,0.055603,17,0.000021,0,1646
abc321xyblabla,,,9,0,9,24,0,24,0,0,0,0,0.003682,0,17,0.000031,0,1098
704844541619089409,,,0,11,11,0,14,14,1,1,1,0,0,0.007598,17,0.000021,0,1649
760213756655828993,,,0,8,8,0,8,8,1,1,1,0,0,0.010045,17,0.000021,0,1650
793462721719201792,,,0,55,55,0,173,173,1,1,1,0,0,0.053846,17,0.000021,0,1652
850367195762884608,,,0,4,4,0,5,5,1,1,1,0,0,0.008353,17,0.000021,0,1653
895390636853088256,,,0,24,24,0,31,31,1,1,1,0,0,0.02943,17,0.000021,0,1654
2396514377,,,0,1,1,0,1,1,1,1,1,0,0,0,7,0.000021,8,1656
abendblatt_hsv,,,1,0,1,1,0,1,0,0,0,0,0,0,7,0.000038,8,1655
171240917,,,0,4,4,0,4,4,1,1,1,0,0,0.000012,294,0.000021,0,1658
abs0lem,,,3,0,3,3,0,3,0,0,0,0,0.000041,0,294,0.000028,0,1657
582243157,,,0,16,16,0,36,36,1,1,1,0,0,0.003503,294,0.000021,0,1666
86732601,,,0,7,7,0,7,7,1,1,1,0,0,0.000046,294,0.000021,0,1667
absyst,,,1,0,1,1,0,1,0,0,0,0,0.000437,0,17,0.000021,0,965
10299862,,,0,14,14,0,15,15,1,1,1,0,0,0.000062,294,0.000021,0,1671
abususu,,,222,0,222,229,0,229,0,0,0,0,0.000295,0,294,0.002199,0,44
1070398507,,,0,2,2,0,2,2,1,1,1,0,0,0.000004,294,0.000021,0,1672
1103965034,,,0,6,6,0,7,7,1,1,1,0,0,0.008498,17,0.000021,0,1673
112526774,,,0,10,10,0,10,10,1,1,1,0,0,0.000276,294,0.000021,0,1674
112695004,,,0,1,1,0,1,1,1,1,1,0,0,0.000003,294,0.000021,0,1675
1139059532,,,0,3,3,0,3,3,1,1,1,0,0,0.000009,294,0.000021,0,1676
115162540,,,0,4,4,0,4,4,1,1,1,0,0,0.000233,294,0.000021,0,1677
1152149364,,,0,2,2,0,2,2,1,1,1,0,0,0.000005,294,0.000021,0,1678
115379440,,,0,3,3,0,4,4,1,1,1,0,0,0.000051,294,0.000021,0,1679
116458745,,,0,1,1,0,1,1,1,1,1,0,0,0.000003,294,0.000021,0,1680
1182375378,,,0,1,1,0,1,1,1,1,1,0,0,0.000003,294,0.000021,0,1681
1211581591,,,0,2,2,0,2,2,1,1,1,0,0,0.000016,294,0.000021,0,1682
12165502,,,0,1,1,0,1,1,1,1,1,0,0,0.000003,294,0.000021,0,1683
121675933,,,0,1,1,0,1,1,1,1,1,0,0,0.000003,294,0.000021,0,1684
12289492,,,0,1,1,0,1,1,1,1,1,0,0,0.000003,294,0.000021,0,1685
1249151976,,,0,1,1,0,1,1,1,1,1,0,0,0.000003,294,0.000021,0,1686
1250104874,,,0,1,1,0,1,1,1,1,1,0,0,0.000003,294,0.000021,0,1687
1265514300,,,0,2,2,0,3,3,1,1,1,0,0,0.000008,294,0.000021,0,1688
1289567960,,,0,3,3,0,3,3,1,1,1,0,0,0.000032,294,0.000021,0,1690
129002435,,,0,1,1,0,1,1,1,1,1,0,0,0.000003,294,0.000021,0,1691
137649605,,,0,8,8,0,11,11,1,1,1,0,0,0.000089,294,0.000021,0,1692
1379414509,,,0,1,1,0,1,1,1,1,1,0,0,0.000003,294,0.000021,0,1693
14208791,,,0,4,4,0,4,4,1,1,1,0,0,0.000005,294,0.000021,0,1695
14235202,,,0,3,3,0,3,3,1,1,1,0,0,0.000004,294,0.000021,0,1696
14349472,,,0,10,10,0,11,11,1,1,1,0,0,0.000365,294,0.000021,0,1698
14361682,,,0,2,2,0,2,2,1,1,1,0,0,0.000017,294,0.000021,0,1699
14397390,,,0,1,1,0,1,1,1,1,1,0,0,0.000003,294,0.000021,0,1700
14637785,,,0,1,1,0,1,1,1,1,1,0,0,0.000003,294,0.000021,0,1701
1489948890,,,0,3,3,0,4,4,1,1,1,0,0,0.000068,294,0.000021,0,1702
1511433062,,,0,2,2,0,2,2,1,1,1,0,0,0.000012,294,0.000021,0,1703
151991273,,,0,3,3,0,3,3,1,1,1,0,0,0.000211,294,0.000021,0,1704
15369482,,,0,2,2,0,2,2,1,1,1,0,0,0.000005,294,0.000021,0,1706
15467160,,,0,1,1,0,1,1,1,1,1,0,0,0.000003,294,0.000021,0,1707
1554977736,,,0,1,1,0,1,1,1,1,1,0,0,0.000003,294,0.000021,0,1708
1568520061,,,0,1,1,0,1,1,1,1,1,0,0,0.000003,294,0.000021,0,1709
15739192,,,0,4,4,0,4,4,1,1,1,0,0,0.000018,294,0.000021,0,1711
16065097,,,0,1,1,0,1,1,1,1,1,0,0,0.000003,294,0.000021,0,1712
16185460,,,0,5,5,0,5,5,1,1,1,0,0,0.000015,294,0.000021,0,1714
1641257365,,,0,7,7,0,7,7,1,1,1,0,0,0.00005,294,0.000021,0,1715
16737936,,,0,1,1,0,1,1,1,1,1,0,0,0.000003,294,0.000021,0,1716
171920445,,,0,3,3,0,3,3,1,1,1,0,0,0.000023,294,0.000021,0,1718
173247236,,,0,3,3,0,3,3,1,1,1,0,0,0.000015,294,0.000021,0,1719
17424958,,,0,7,7,0,8,8,1,1,1,0,0,0.000086,294,0.000021,0,1720
17516015,,,0,1,1,0,1,1,1,1,1,0,0,0.000003,294,0.000021,0,1721
17865767,,,0,1,1,0,1,1,1,1,1,0,0,0.000003,294,0.000021,0,1722
179635456,,,0,1,1,0,1,1,1,1,1,0,0,0.000003,294,0.000021,0,1723
18227029,,,0,2,2,0,2,2,1,1,1,0,0,0.000024,294,0.000021,0,1724
1828402074,,,0,3,3,0,3,3,1,1,1,0,0,0.000009,294,0.000021,0,1725
18529226,,,0,15,15,0,17,17,1,1,1,0,0,0.000412,294,0.000021,0,1727
187189042,,,0,2,2,0,2,2,1,1,1,0,0,0.000016,294,0.000021,0,1728
18722530,,,0,1,1,0,1,1,1,1,1,0,0,0.000003,294,0.000021,0,1729
1897281470,,,0,11,11,0,12,12,1,1,1,0,0,0.000474,294,0.000021,0,1731
19086256,,,0,1,1,0,1,1,1,1,1,0,0,0.000003,294,0.000021,0,1732
19104987,,,0,6,6,0,6,6,1,1,1,0,0,0.000063,294,0.000021,0,1734
19226440,,,0,1,1,0,1,1,1,1,1,0,0,0.000003,294,0.000021,0,1735
192600434,,,0,3,3,0,3,3,1,1,1,0,0,0.000005,294,0.000021,0,1736
19295833,,,0,3,3,0,3,3,1,1,1,0,0,0.000008,294,0.000021,0,1738
193307467,,,0,1,1,0,1,1,1,1,1,0,0,0.000003,294,0.000021,0,1739
1939074763,,,0,1,1,0,1,1,1,1,1,0,0,0.000003,294,0.000021,0,1740
197384734,,,0,3,3,0,3,3,1,1,1,0,0,0.000048,294,0.000021,0,1741
1981091,,,0,8,8,0,8,8,1,1,1,0,0,0.000137,294,0.000021,0,1744
19856336,,,0,5,5,0,5,5,1,1,1,0,0,0.000018,294,0.000021,0,1746
199200448,,,0,8,8,0,8,8,1,1,1,0,0,0.000264,294,0.000021,0,1747
20391463,,,0,1,1,0,2,2,1,1,1,0,0,0.000003,294,0.000021,0,1748
20908950,,,0,2,2,0,4,4,1,1,1,0,0,0.000006,294,0.000021,0,1749
209136764,,,0,1,1,0,1,1,1,1,1,0,0,0.000003,294,0.000021,0,1750
212341305,,,0,1,1,0,1,1,1,1,1,0,0,0.000003,294,0.000021,0,1751
21479403,,,0,1,1,0,1,1,1,1,1,0,0,0.000003,294,0.000021,0,1752
2173312541,,,0,20,20,0,26,26,1,1,1,0,0,0.00044,294,0.000021,0,1756
22130792,,,0,2,2,0,2,2,1,1,1,0,0,0.000027,294,0.000021,0,1757
2278972123,,,0,1,1,0,1,1,1,1,1,0,0,0.000003,294,0.000021,0,1758
2288483424,,,0,1,1,0,1,1,1,1,1,0,0,0.000003,294,0.000021,0,1759
2299722577,,,0,1,1,0,1,1,1,1,1,0,0,0.000003,294,0.000021,0,1760
2331015068,,,0,2,2,0,3,3,1,1,1,0,0,0.000006,294,0.000021,0,1761
23442476,,,0,2,2,0,2,2,1,1,1,0,0,0.00001,294,0.000021,0,1762
234475755,,,0,1,1,0,1,1,1,1,1,0,0,0.000003,294,0.000021,0,1763
2365843422,,,0,1,1,0,1,1,1,1,1,0,0,0.000003,294,0.000021,0,1764
2439889739,,,0,3,3,0,3,3,1,1,1,0,0,0.000005,294,0.000021,0,1766
244657738,,,0,5,5,0,5,5,1,1,1,0,0,0.00021,294,0.000021,0,1768
246001160,,,0,2,2,0,2,2,1,1,1,0,0,0.000016,294,0.000021,0,1769
249243923,,,0,1,1,0,1,1,1,1,1,0,0,0.000003,294,0.000021,0,1770
2517255082,,,0,4,4,0,4,4,1,1,1,0,0,0.000018,294,0.000021,0,1772
252070887,,,0,1,1,0,1,1,1,1,1,0,0,0.000003,294,0.000021,0,1773
2543761618,,,0,3,3,0,3,3,1,1,1,0,0,0.000009,294,0.000021,0,1774
2559036534,,,0,4,4,0,4,4,1,1,1,0,0,0.000019,294,0.000021,0,1776
256497603,,,0,2,2,0,2,2,1,1,1,0,0,0.000009,294,0.000021,0,1777
256919858,,,0,3,3,0,3,3,1,1,1,0,0,0.000009,294,0.000021,0,1779
2569680807,,,0,7,7,0,7,7,1,1,1,0,0,0.000046,294,0.000021,0,1782
258938658,,,0,1,1,0,1,1,1,1,1,0,0,0.000003,294,0.000021,0,1783
259365054,,,0,1,1,0,1,1,1,1,1,0,0,0.000003,294,0.000021,0,1784
26002887,,,0,15,15,0,17,17,1,1,1,0,0,0.000187,294,0.000021,0,1786
260466850,,,0,1,1,0,1,1,1,1,1,0,0,0.000003,294,0.000021,0,1787
2650331017,,,0,17,17,0,18,18,1,1,1,0,0,0.000363,294,0.000021,0,1790
2657226235,,,0,3,3,0,3,3,1,1,1,0,0,0.000006,294,0.000021,0,1791
26663329,,,0,3,3,0,4,4,1,1,1,0,0,0.000017,294,0.000021,0,1792
2714442187,,,0,1,1,0,1,1,1,1,1,0,0,0.000003,294,0.000021,0,1793
2724272479,,,0,2,2,0,2,2,1,1,1,0,0,0.000006,294,0.000021,0,1794
2726683307,,,0,1,1,0,1,1,1,1,1,0,0,0.000003,294,0.000021,0,1795
2738197665,,,0,1,1,0,1,1,1,1,1,0,0,0.000003,294,0.000021,0,1796
2768419022,,,0,2,2,0,2,2,1,1,1,0,0,0.00003,294,0.000021,0,1797
2813481206,,,0,1,1,0,1,1,1,1,1,0,0,0.000003,294,0.000021,0,1798
2830194006,,,0,1,1,0,1,1,1,1,1,0,0,0.000003,294,0.000021,0,1799
284143744,,,0,1,1,0,1,1,1,1,1,0,0,0.000003,294,0.000021,0,1800
2842457493,,,0,1,1,0,1,1,1,1,1,0,0,0.000003,294,0.000021,0,1801
2857610675,,,0,2,2,0,2,2,1,1,1,0,0,0.000004,294,0.000021,0,1802
2862831082,,,0,3,3,0,3,3,1,1,1,0,0,0.000213,294,0.000021,0,1803
2910025708,,,0,3,3,0,3,3,1,1,1,0,0,0.000004,294,0.000021,0,1805
