Id,Label,timeset,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,modularity_class,pageranks,componentnumber,strongcompnum,clustering,eigencentrality
4202346622,,,0,5,5,0,7,7,1,1,1,0,0,0.07378,176,0.000118,0,384,0,0
42291979,,,0,13,13,0,15,15,1,1,1,0,0,0.056891,176,0.000118,0,387,0,0
461886793,,,0,1,1,0,1,1,1,1,1,0,0,0.007589,176,0.000118,0,388,0,0
4716941597,,,0,1,1,0,1,1,1,1,1,0,0,0.007589,176,0.000118,0,389,0,0
4725617597,,,0,1,1,0,1,1,1,1,1,0,0,0.007589,176,0.000118,0,390,0,0
475901833,,,0,8,8,0,9,9,1,1,1,0,0,0.047925,176,0.000118,0,392,0,0
4818392350,,,0,3,3,0,3,3,1,1,1,0,0,0.01662,176,0.000118,0,394,0,0
4830435670,,,0,13,13,0,15,15,1,1,1,0,0,0.064073,176,0.000118,0,395,0,0
4866993340,,,0,4,4,0,5,5,1,1,1,0,0,0.046665,176,0.000118,0,396,0,0
49446718,,,0,4,4,0,4,4,1,1,1,0,0,0.029892,176,0.000118,0,399,0,0
50383160,,,0,2,2,0,2,2,1,1,1,0,0,0.008192,182,0.000118,0,400,0,0
52707672,,,0,7,7,0,8,8,1,1,1,0,0,0.059859,176,0.000118,0,401,0,0
528734391,,,0,3,3,0,3,3,1,1,1,0,0,0.033784,176,0.000118,0,402,0,0
533330971,,,0,12,12,0,15,15,1,1,1,0,0,0.085235,176,0.000118,0,404,0,0
562417907,,,0,1,1,0,1,1,1,1,1,0,0,0.007589,176,0.000118,0,405,0,0
715989238769168385,,,0,1,1,0,1,1,1,1,1,0,0,0.007589,176,0.000118,0,406,0,0
732746185,,,0,1,1,0,1,1,1,1,1,0,0,0.007589,176,0.000118,0,407,0,0
745255669,,,0,1,1,0,1,1,1,1,1,0,0,0.007589,176,0.000118,0,408,0,0
748257922422026242,,,0,6,6,0,6,6,1,1,1,0,0,0.037145,176,0.000118,0,410,0,0
756887238915522560,,,0,3,3,0,3,3,1,1,1,0,0,0.033524,176,0.000118,0,411,0,0
757382733748379648,,,0,4,4,0,4,4,1,1,1,0,0,0.038977,176,0.000118,0,412,0,0
757584921267433472,,,0,11,11,0,16,16,1,1,1,0,0,0.08382,176,0.000118,0,413,0,0
757945606778281984,,,0,8,8,0,8,8,1,1,1,0,0,0.081883,176,0.000118,0,414,0,0
769189929570164736,,,0,4,4,0,5,5,1,1,1,0,0,0.044911,176,0.000118,0,415,0,0
775079477936291842,,,0,1,1,0,1,1,1,1,1,0,0,0.007589,176,0.000118,0,416,0,0
787991535585521665,,,0,6,6,0,11,11,1,1,1,0,0,0.065421,176,0.000118,0,417,0,0
803306131099623425,,,0,7,7,0,8,8,1,1,1,0,0,0.04994,176,0.000118,0,418,0,0
810979706946387969,,,0,3,3,0,3,3,1,1,1,0,0,0.011138,176,0.000118,0,419,0,0
812108173641449482,,,0,1,1,0,1,1,1,1,1,0,0,0.007589,176,0.000118,0,420,0,0
817277431866343424,,,0,1,1,0,1,1,1,1,1,0,0,0.007589,176,0.000118,0,421,0,0
820748956540043266,,,0,4,4,0,4,4,1,1,1,0,0,0.05422,176,0.000118,0,422,0,0
821024924517199872,,,0,10,10,0,10,10,1,1,1,0,0,0.070691,176,0.000118,0,423,0,0
836338243364876290,,,0,18,18,0,23,23,1,1,1,0,0,0.097732,176,0.000118,0,425,0,0
846405093708763136,,,0,4,4,0,5,5,1,1,1,0,0,0.02021,176,0.000118,0,426,0,0
856573542426710016,,,0,1,1,0,1,1,1,1,1,0,0,0.007589,176,0.000118,0,427,0,0
862968828917149696,,,0,2,2,0,2,2,1,1,1,0,0,0.031661,176,0.000118,0,428,0,0
863708302584184832,,,0,11,11,0,11,11,1,1,1,0,0,0.058976,176,0.000118,0,429,0,0
864983682196676608,,,0,3,3,0,3,3,1,1,1,0,0,0.017366,176,0.000118,0,430,0,0
878654234,,,0,2,2,0,2,2,1,1,1,0,0,0.029709,176,0.000118,0,431,0,0
887648671529140232,,,0,2,2,0,2,2,1,1,1,0,0,0.008127,176,0.000118,0,432,0,0
887971398479740928,,,0,3,3,0,3,3,1,1,1,0,0,0.022802,176,0.000118,0,433,0,0
900239547635822592,,,0,6,6,0,7,7,1,1,1,0,0,0.038021,176,0.000118,0,435,0,0
904399597774262272,,,0,2,2,0,2,2,1,1,1,0,0,0.009881,176,0.000118,0,436,0,0
907182471606927361,,,0,1,1,0,2,2,1,1,1,0,0,0.007589,176,0.000118,0,437,0,0
907423082465423360,,,0,7,7,0,8,8,1,1,1,0,0,0.067215,176,0.000118,0,439,0,0
907669849945645058,,,0,2,2,0,3,3,1,1,1,0,0,0.007671,176,0.000118,0,441,0,0
908443729605873666,,,0,3,3,0,3,3,1,1,1,0,0,0.015388,176,0.000118,0,443,0,0
909118766142885889,,,0,1,1,0,1,1,1,1,1,0,0,0.007589,176,0.000118,0,444,0,0
909172022651113473,,,0,6,6,0,6,6,1,1,1,0,0,0.024049,176,0.000118,0,447,0,0
909479196149391360,,,0,1,1,0,1,1,1,1,1,0,0,0.007589,176,0.000118,0,448,0,0
910258312146509825,,,0,2,2,0,2,2,1,1,1,0,0,0.010773,176,0.000118,0,449,0,0
111438263,,,0,1,1,0,1,1,1,1,1,0,0,0.002023,176,0.000118,0,450,0,0
afd_fraktionnrw,,,32,0,32,32,0,32,0,0,0,0,0.048998,0,176,0.001386,0,82,0,0.095522
1196300142,,,0,3,3,0,3,3,1,1,1,0,0,0.01949,176,0.000118,0,451,0,0
1274709210,,,0,1,1,0,1,1,1,1,1,0,0,0.002023,176,0.000118,0,452,0,0
1334295828,,,0,12,12,0,13,13,1,1,1,0,0,0.079046,176,0.000118,0,454,0,0
136714528,,,0,1,1,0,1,1,1,1,1,0,0,0.002023,176,0.000118,0,455,0,0
2294436120,,,0,3,3,0,5,5,1,1,1,0,0,0.010253,176,0.000118,0,456,0,0
2688079904,,,0,2,2,0,2,2,1,1,1,0,0,0.008363,176,0.000118,0,457,0,0
279658823,,,0,2,2,0,2,2,1,1,1,0,0,0.002026,176,0.000118,0,459,0,0
288913727,,,0,1,1,0,1,1,1,1,1,0,0,0.002023,176,0.000118,0,460,0,0
3448073356,,,0,6,6,0,6,6,1,1,1,0,0,0.068976,176,0.000118,0,461,0,0
4755310637,,,0,1,1,0,1,1,1,1,1,0,0,0.002023,176,0.000118,0,462,0,0
67564863,,,0,5,5,0,5,5,1,1,1,0,0,0.043051,176,0.000118,0,463,0,0
724684363737227265,,,0,1,1,0,1,1,1,1,1,0,0,0.002023,176,0.000118,0,464,0,0
726815926205698050,,,0,2,2,0,2,2,1,1,1,0,0,0.01315,176,0.000118,0,465,0,0
754606341575114752,,,0,6,6,0,6,6,1,1,1,0,0,0.049321,176,0.000118,0,467,0,0
75522383,,,0,3,3,0,3,3,1,1,1,0,0,0.033838,176,0.000118,0,468,0,0
791987183863336960,,,0,1,1,0,1,1,1,1,1,0,0,0.002023,176,0.000118,0,469,0,0
828393838599352320,,,0,4,4,0,4,4,1,1,1,0,0,0.007438,176,0.000118,0,471,0,0
887334582634328065,,,0,11,11,0,14,14,1,1,1,0,0,0.051912,176,0.000118,0,472,0,0
904044880195936256,,,0,8,8,0,8,8,1,1,1,0,0,0.050456,176,0.000118,0,474,0,0
909448028741914625,,,0,2,2,0,2,2,1,1,1,0,0,0.003172,176,0.000118,0,475,0,0
909501107029909504,,,0,2,2,0,2,2,1,1,1,0,0,0.00628,176,0.000118,0,476,0,0
1009250894,,,0,19,19,0,21,21,1,1,1,0,0,0.11118,176,0.000118,0,478,0,0
afd_hd,,,16,0,16,17,0,17,0,0,0,0,0.034682,0,176,0.000587,0,128,0,0.047761
4187629275,,,0,4,4,0,4,4,1,1,1,0,0,0.012559,176,0.000118,0,479,0,0
704639319517077504,,,0,5,5,0,5,5,1,1,1,0,0,0.036783,176,0.000118,0,480,0,0
835141419601920000,,,0,2,2,0,2,2,1,1,1,0,0,0.007772,176,0.000118,0,481,0,0
846721275838038017,,,0,1,1,0,1,1,1,1,1,0,0,0.001432,176,0.000118,0,482,0,0
