Id,Label,timeset,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,modularity_class,pageranks,componentnumber,strongcompnum,clustering,eigencentrality
1378123073111592967,,,0,5,5,0,6,6,1,1,1,0,0,0.000033,163,0.000036,0,5758,0,0
1378279371534897155,,,0,3,3,0,4,4,1,1,1,0,0,0.000002,163,0.000036,0,5759,0,0
1378975967046144002,,,0,6,6,0,6,6,1,1,1,0,0,0.000015,163,0.000036,0,5760,0,0
1381293369561903112,,,0,12,12,0,17,17,1,1,1,0,0,0.000086,163,0.000036,0,5761,0,0
138898251,,,0,2,2,0,2,2,1,1,1,0,0,0.000002,163,0.000036,0,5762,0,0
1392330371652624386,,,0,2,2,0,2,2,1,1,1,0,0,0.000009,163,0.000036,0,5763,0,0
1396053738511552512,,,0,2,2,0,3,3,1,1,1,0,0,0.000006,163,0.000036,0,5764,0,0
1396517993367101441,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,163,0.000036,0,5765,0,0
1399352655814725638,,,0,4,4,0,4,4,1,1,1,0,0,0.000007,163,0.000036,0,5766,0,0
1410564412633665537,,,0,3,3,0,3,3,1,1,1,0,0,0.000006,163,0.000036,0,5767,0,0
14116686,,,0,3,3,0,3,3,1,1,1,0,0,0.000007,163,0.000036,0,5768,0,0
1413106502408224769,,,0,7,7,0,7,7,1,1,1,0,0,0.000016,163,0.000036,0,5769,0,0
1423597969,,,0,6,6,0,6,6,1,1,1,0,0,0.000009,163,0.000036,0,5770,0,0
1427721902085246976,,,0,2,2,0,2,2,1,1,1,0,0,0.000006,163,0.000036,0,5771,0,0
1427957635891044352,,,0,3,3,0,4,4,1,1,1,0,0,0.000011,163,0.000036,0,5772,0,0
1430309940,,,0,2,2,0,2,2,1,1,1,0,0,0.000028,163,0.000036,0,5773,0,0
1431305780276367369,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,163,0.000036,0,5774,0,0
1431962591073640448,,,0,3,3,0,3,3,1,1,1,0,0,0.000006,163,0.000036,0,5775,0,0
1434855843032408067,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,163,0.000036,0,5776,0,0
1435593391392296971,,,0,2,2,0,2,2,1,1,1,0,0,0.000028,163,0.000036,0,5777,0,0
14409814,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,163,0.000036,0,5778,0,0
14461956,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,163,0.000036,0,5779,0,0
14709929,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,163,0.000036,0,5780,0,0
1539165841,,,0,2,2,0,2,2,1,1,1,0,0,0.000006,163,0.000036,0,5781,0,0
1620660342,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,163,0.000036,0,5782,0,0
1633715048,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,163,0.000036,0,5783,0,0
164563372,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,163,0.000036,0,5784,0,0
1650348756,,,0,2,2,0,2,2,1,1,1,0,0,0.000002,163,0.000036,0,5785,0,0
177220712,,,0,3,3,0,3,3,1,1,1,0,0,0.000012,163,0.000036,0,5786,0,0
17848654,,,0,2,2,0,2,2,1,1,1,0,0,0.000002,163,0.000036,0,5787,0,0
18074049,,,0,2,2,0,2,2,1,1,1,0,0,0.000002,163,0.000036,0,5788,0,0
182979716,,,0,2,2,0,2,2,1,1,1,0,0,0.000002,163,0.000036,0,5789,0,0
1867148083,,,0,5,5,0,5,5,1,1,1,0,0,0.000002,163,0.000036,0,5792,0,0
1911643009,,,0,2,2,0,2,2,1,1,1,0,0,0.000002,163,0.000036,0,5793,0,0
191589380,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,163,0.000036,0,5794,0,0
195423880,,,0,13,13,0,18,18,1,1,1,0,0,0.000034,163,0.000036,0,5796,0,0
19703746,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,163,0.000036,0,5797,0,0
212240467,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,163,0.000036,0,5798,0,0
