Id,Label,timeset,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,modularity_class,pageranks,componentnumber,strongcompnum,clustering,eigencentrality
1384394514815766538,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1778,0,0
1385285793049104394,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1779,0,0
1385544999505436672,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1780,0,0
1385599295433359366,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1781,0,0
138700232,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1782,0,0
1388551814694555654,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1783,0,0
1389861455453949952,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1784,0,0
1392809783338708999,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1785,0,0
1395723166362832897,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1786,0,0
1395799631095869453,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1787,0,0
1396073699296567301,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1788,0,0
1396572515305152512,,,0,3,3,0,3,3,1,1,1,0,0,0.030811,48,0.00008,0,1789,0,0
1396826930,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1790,0,0
1401202298974609415,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1791,0,0
1401535622800683011,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1792,0,0
1405910390685458433,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1793,0,0
1407458323,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1794,0,0
1407613656,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1795,0,0
1408472784913698818,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1796,0,0
1408476941724889102,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1797,0,0
1409448453323825159,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1798,0,0
1409661143958921216,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1799,0,0
14100029,,,0,2,2,0,2,2,1,1,1,0,0,0.029757,48,0.00008,0,1800,0,0
1410299942644629505,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1801,0,0
1414319579086602240,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1802,0,0
14147645,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1803,0,0
1415693916469440515,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1804,0,0
1416132922977964034,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1805,0,0
1416401155375128586,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1806,0,0
1417191645863366658,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1807,0,0
1417402433811144711,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1808,0,0
142022650,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1809,0,0
1423209266471702528,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1810,0,0
1423237347747971077,,,0,2,2,0,2,2,1,1,1,0,0,0.029901,48,0.00008,0,1811,0,0
1424818951,,,0,3,3,0,3,3,1,1,1,0,0,0.029626,48,0.00008,0,1814,0,0
1425502323082764297,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1815,0,0
1426115871966179329,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1816,0,0
1426669202505666569,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1817,0,0
1427291206887825411,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1818,0,0
1428029558670909452,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1819,0,0
1428256437952827395,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1820,0,0
14283484,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1821,0,0
142839655,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1822,0,0
1430546923920953353,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1823,0,0
1431732485977747469,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1824,0,0
1434569117504348166,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1825,0,0
1434903026800599046,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1826,0,0
1436157086,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1827,0,0
14367635,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1828,0,0
1439243873415483394,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1829,0,0
1439971700385402882,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1830,0,0
144307572,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1831,0,0
144459127,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1832,0,0
1460275524,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1833,0,0
1470824971,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1834,0,0
147718067,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1835,0,0
1482150235,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1836,0,0
14853310,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1837,0,0
149830138,,,0,3,3,0,3,3,1,1,1,0,0,0.030598,48,0.00008,0,1838,0,0
151244816,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1839,0,0
1514035297,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1840,0,0
1515968839,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1841,0,0
1519692163,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1842,0,0
1522203728,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1843,0,0
15232363,,,0,2,2,0,2,2,1,1,1,0,0,0.0296,48,0.00008,0,1845,0,0
1523917166,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1846,0,0
1525561675,,,0,6,6,0,6,6,1,1,1,0,0,0.031271,48,0.00008,0,1848,0,0
152645701,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1849,0,0
1531914348,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1850,0,0
153509651,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1851,0,0
1537223593,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1852,0,0
1542917186,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1853,0,0
15479093,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1854,0,0
154954465,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1855,0,0
155617683,,,0,3,3,0,4,4,1,1,1,0,0,0.030338,48,0.00008,0,1856,0,0
156618572,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1857,0,0
1566559694,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1858,0,0
15672109,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1859,0,0
15686617,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1860,0,0
1578778609,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1861,0,0
1579955454,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1862,0,0
1583037007,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1863,0,0
158319385,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1864,0,0
15835154,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1865,0,0
15891687,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1866,0,0
15998006,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1867,0,0
1613071910,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1868,0,0
163334932,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1869,0,0
164395376,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1870,0,0
165136990,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1871,0,0
1669852086,,,0,2,2,0,2,2,1,1,1,0,0,0.030186,48,0.00008,0,1872,0,0
16739226,,,0,1,1,0,1,1,1,1,1,0,0,0.029574,48,0.00008,0,1873,0,0
